ano_comp;uf;adm_des;ibge_subsetor;saldo_mov
2009;26;2;21;-38757
2009;24;2;4;-296
2009;52;1;24;738
2009;28;2;10;-554
2009;28;1;14;280
2009;32;2;22;-8640
2009;15;2;18;-863
2009;27;2;24;-108
2009;24;1;25;9795
2009;15;2;12;-54
2009;35;1;24;60005
2009;53;1;7;931
2009;16;1;23;982
2009;28;1;3;699
2009;17;2;6;-66
2009;15;2;2;-3611
2009;21;2;19;-8815
2009;50;1;19;19256
2009;23;2;11;-20583
2009;33;1;19;252987
2009;41;1;2;11465
2009;29;1;12;13035
2009;24;2;16;-30043
2009;23;1;7;2427
2009;29;1;18;1247
2009;25;2;21;-10460
2009;42;1;20;34355
2009;23;1;8;3003
2009;51;1;20;11584
2009;13;2;2;-712
2009;26;2;17;-14099
2009;33;2;23;-34577
2009;11;1;12;24
2009;21;1;23;3247
2009;50;2;23;-4424
2009;22;2;2;-1328
2009;11;1;18;308
2009;14;2;16;-4257
2009;16;2;19;-1160
2009;43;2;3;-26496
2009;23;2;5;-643
2009;26;1;9;984
2009;53;2;13;-7337
2009;14;1;25;771
2009;43;2;14;-5868
2009;35;2;1;-4109
2009;43;1;10;20796
2009;53;1;8;1393
2009;14;2;4;-1
2009;52;2;1;-1953
2009;16;1;6;5
2009;25;2;17;-4343
2009;27;1;1;167
2009;17;2;23;-1331
2009;13;2;12;-4
2009;52;2;22;-7820
2009;28;2;15;-17007
2009;22;2;12;-33
2009;25;1;9;620
2009;27;1;22;2184
2009;11;1;2;1853
2009;32;1;24;1348
2009;31;1;20;79975
2009;23;2;13;-15368
2009;22;2;18;-536
2009;53;2;5;-242
2009;13;2;18;-356
2009;35;2;22;-113919
2009;12;1;19;769
2009;35;1;25;341554
2009;15;2;13;-16090
2009;27;1;4;450
2009;24;1;24;548
2009;14;2;1;-37
2009;43;1;17;39847
2009;52;2;4;-2754
2009;11;1;11;616
2009;35;2;4;-87305
2009;25;1;14;1397
2009;27;2;25;-4039
2009;29;1;5;1357
2009;17;1;20;1295
2009;25;2;10;-1286
2009;52;1;25;66369
2009;26;1;3;2765
2009;29;2;8;-2528
2009;42;2;6;-6119
2009;41;1;13;104789
2009;31;2;23;-36321
2009;11;2;7;-6121
2009;14;2;22;-145
2009;43;2;9;-34762
2009;33;1;20;76060
2009;26;2;10;-3748
2009;41;2;8;-13508
2009;15;2;5;-189
2009;28;2;21;-9542
2009;51;2;23;-4225
2009;52;2;16;-97881
2009;50;1;20;10288
2009;12;2;6;-6
2009;26;1;14;5815
2009;21;2;20;-7078
2009;27;1;16;18315
2009;13;1;7;872
2009;29;1;13;21150
2009;35;2;16;-866569
2009;22;1;7;463
2009;42;1;19;95617
2009;22;2;11;-1283
2009;41;1;5;9629
2009;15;1;8;792
2009;25;1;3;852
2009;13;2;11;-840
2009;17;1;2;946
2009;26;1;1;696
2009;29;1;19;92621
2009;12;1;5;64
2009;31;1;11;49013
2009;15;1;6;324
2009;43;2;16;-215343
2009;33;1;18;5647
2009;12;2;8;-21
2009;14;2;3;-15
2009;50;1;18;578
2009;41;2;6;-10392
2009;21;2;18;-377
2009;42;1;13;54492
2009;21;2;12;-7
2009;11;2;23;-2410
2009;26;1;22;11219
2009;50;1;12;1024
2009;31;2;7;-22159
2009;32;1;21;48764
2009;33;1;12;512
2009;29;2;6;-1438
2009;42;2;8;-9961
2009;14;2;14;-91
2009;43;1;25;64737
2009;51;2;7;-11926
2009;14;1;10;35
2009;35;1;17;185094
2009;12;1;13;1118
2009;22;1;23;2821
2009;50;1;2;1504
2009;52;1;17;18658
2009;15;2;19;-18798
2009;21;2;2;-1884
2009;43;2;4;-26125
2009;13;1;23;2907
2009;25;1;1;224
2009;27;2;17;-3829
2009;33;1;2;6050
2009;41;1;19;135388
2009;52;2;9;-3026
2009;17;1;12;2
2009;51;1;11;2364
2009;25;1;22;2296
2009;27;1;9;113
2009;42;1;5;6137
2009;35;2;9;-45497
2009;17;1;18;212
2009;24;1;15;25678
2009;25;1;4;390
2009;50;2;7;-1040
2009;21;1;7;879
2009;35;2;14;-19807
2009;35;1;10;98097
2009;33;2;7;-4018
2009;14;1;17;559
2009;43;2;1;-3333
2009;31;1;12;19874
2009;16;2;5;-4
2009;26;1;16;74413
2009;31;1;18;5901
2009;25;2;25;-7372
2009;27;1;14;707
2009;22;2;20;-1534
2009;52;1;10;10461
2009;28;2;24;-53
2009;51;1;2;4077
2009;52;2;14;-1962
2009;27;2;10;-666
2009;32;1;15;52334
2009;13;2;20;-9107
2009;23;2;19;-42137
2009;33;1;11;25776
2009;53;1;6;59
2009;21;2;11;-401
2009;50;1;11;5467
2009;43;2;22;-24829
2009;14;2;9;-21
2009;16;1;8;182
2009;25;1;16;23568
2009;26;2;25;-36682
2009;16;2;13;-509
2009;17;2;7;-142
2009;26;1;4;1520
2009;24;1;21;20045
2009;51;1;18;1447
2009;23;1;6;1078
2009;31;1;2;19856
2009;35;2;3;-103805
2009;53;2;19;-54657
2009;11;1;20;3301
2009;52;2;3;-5427
2009;51;1;12;20
2009;17;1;11;121
2009;27;1;3;583
2010;11;2;18;-236
2010;14;1;16;6093
2010;16;1;19;1930
2010;51;2;20;-12286
2010;23;2;8;-3104
2010;26;1;17;19472
2010;13;1;2;873
2010;33;1;23;42846
2010;21;2;23;-4233
2010;11;2;12;-5
2010;22;1;2;2057
2010;50;1;23;5755
2010;26;2;9;-1346
2010;23;1;5;611
2010;53;1;13;8602
2010;43;1;3;39757
2010;14;1;4;9
2010;52;1;1;2848
2010;16;2;6;-5
2010;17;1;23;1556
2010;25;1;17;5736
2010;27;2;1;-181
2010;14;2;25;-420
2010;43;1;14;7662
2010;35;1;1;5401
2010;53;2;8;-1378
2010;43;2;10;-24730
2010;23;1;13;19633
2010;31;2;20;-83847
2010;22;1;18;708
2010;35;1;22;156433
2010;13;1;18;718
2010;53;1;5;292
2010;52;1;22;10883
2010;13;1;12;1
2010;28;1;15;23441
2010;25;2;9;-640
2010;27;2;22;-1737
2010;22;1;12;39
2010;32;2;24;-1061
2010;11;2;2;-2205
2010;35;1;4;105831
2010;11;2;11;-701
2010;25;2;14;-1725
2010;27;1;25;3432
2010;25;1;10;1550
2010;17;2;20;-1712
2010;29;2;5;-1421
2010;52;2;25;-68031
2010;35;2;25;-346613
2010;12;2;19;-1178
2010;27;2;4;-445
2010;15;1;13;13280
2010;14;1;1;39
2010;43;2;17;-41293
2010;24;2;24;-354
2010;52;1;4;3847
2010;41;2;13;-107411
2010;31;1;23;41673
2010;14;1;22;226
2010;11;1;7;5592
2010;43;1;9;41142
2010;26;2;3;-3332
2010;29;1;8;3310
2010;42;1;6;8826
2010;13;2;7;-792
2010;35;1;16;1114906
2010;29;2;13;-21561
2010;22;2;7;-410
2010;41;1;8;16532
2010;26;1;10;5982
2010;33;2;20;-75648
2010;51;1;23;4621
2010;52;1;16;121652
2010;28;1;21;13273
2010;15;1;5;204
2010;12;1;6;2
2010;50;2;20;-11407
2010;21;1;20;6165
2010;27;2;16;-19500
2010;26;2;14;-3337
2010;41;2;5;-11255
2010;22;1;11;1646
2010;15;2;8;-819
2010;13;1;11;1084
2010;25;2;3;-979
2010;42;2;19;-104682
2010;12;2;5;-23
2010;31;2;11;-53947
2010;15;2;6;-307
2010;43;1;16;284082
2010;26;2;1;-663
2010;17;2;2;-996
2010;29;2;19;-91684
2010;11;1;23;2895
2010;42;2;13;-61222
2010;21;1;12;9
2010;50;2;12;-1207
2010;26;2;22;-10892
2010;31;1;7;26453
2010;33;2;12;-695
2010;32;2;21;-50053
2010;12;1;8;46
2010;33;2;18;-5978
2010;41;1;6;15950
2010;50;2;18;-638
2010;14;1;3;19
2010;21;1;18;634
2010;50;2;2;-1538
2010;52;2;17;-19243
2010;22;2;23;-2885
2010;12;2;13;-1544
2010;43;1;4;37046
2010;21;1;2;2936
2010;15;1;19;28536
2010;25;2;1;-236
2010;27;1;17;4274
2010;13;2;23;-3401
2010;33;2;2;-6923
2010;29;1;6;1382
2010;42;1;8;11843
2010;14;1;14;296
2010;43;2;25;-71390
2010;14;2;10;-27
2010;51;1;7;11683
2010;35;2;17;-190100
2010;42;2;5;-8000
2010;17;2;18;-131
2010;24;2;15;-30112
2010;35;1;9;57738
2010;41;2;19;-144344
2010;51;2;11;-2389
2010;52;1;9;4232
2010;17;2;12;-6
2010;25;2;22;-1865
2010;27;2;9;-74
2010;25;1;25;9062
2010;27;2;14;-648
2010;26;2;16;-73723
2010;31;2;18;-5421
2010;28;1;24;195
2010;22;1;20;2421
2010;52;2;10;-10836
2010;52;1;14;1769
2010;51;2;2;-4211
2010;13;1;20;10984
2010;27;1;10;963
2010;32;2;15;-57777
2010;50;1;7;1424
2010;25;2;4;-503
2010;35;1;14;26069
2010;21;2;7;-908
2010;33;1;7;5141
2010;35;2;10;-106346
2010;31;2;12;-21716
2010;14;2;17;-669
2010;43;1;1;2891
2010;43;1;22;33422
2010;14;1;9;85
2010;16;2;8;-212
2010;23;1;19;62191
2010;53;2;6;-102
2010;33;2;11;-27010
2010;21;1;11;419
2010;50;2;11;-6422
2010;17;1;7;157
2010;24;2;21;-20892
2010;26;2;4;-1893
2010;26;1;25;41928
2010;25;2;16;-22486
2010;16;1;13;697
2010;11;2;20;-4418
2010;52;1;3;6788
2010;17;2;11;-184
2010;27;2;3;-805
2010;51;2;12;-22
2010;51;2;18;-1347
2010;35;1;3;133027
2010;31;2;2;-21968
2010;23;2;6;-1157
2010;53;1;19;55109
2010;29;2;20;-21647
2010;17;2;5;-27
2010;42;2;18;-2428
2010;21;1;13;5583
2010;42;2;12;-5987
2010;50;2;13;-28461
2010;12;2;2;-437
2010;33;2;13;-40698
2010;53;2;23;-11488
2010;32;1;3;11393
2010;17;1;8;212
2010;14;2;21;-1547
2010;28;2;22;-3274
2010;32;1;14;2703
2010;52;2;15;-91432
2010;17;2;13;-4434
2010;27;1;15;21886
2010;32;2;10;-2295
2010;21;1;5;94
2010;50;2;5;-267
2010;35;2;15;-531964
2010;16;2;7;-209
2010;15;1;20;12128
2010;24;1;9;286
2010;33;2;5;-1480
2010;21;2;8;-370
2010;50;1;8;1646
2010;23;2;23;-9196
2010;41;2;20;-55794
2010;24;2;17;-5719
2010;12;2;18;-54
2010;33;1;8;10285
2010;43;2;24;-3530
2010;28;2;1;-242
2010;16;1;11;36
2010;42;2;2;-15468
2010;16;1;2;224
2010;42;2;11;-91970
2010;32;2;17;-14698
2010;13;1;19;43132
2010;22;1;19;5174
2010;14;2;15;-4025
2010;15;2;23;-5033
2010;51;2;5;-271
2010;24;1;14;769
2010;42;1;7;37396
2010;41;1;23;30491
2010;24;2;10;-871
2010;31;2;13;-98875
2010;51;1;8;1062
2010;28;2;4;-663
2010;23;1;20;13438
2010;11;1;6;368
2010;25;1;24;63
2010;28;1;25;8466
2010;32;1;9;1257
2010;29;1;23;13704
2010;12;1;7;1276
2010;24;1;3;1698
2010;22;2;6;-309
2010;13;2;6;-5028
2010;31;1;8;12663
2010;51;2;13;-33157
2010;26;1;24;852
2010;53;1;20;12133
2010;52;2;21;-66448
2010;28;2;16;-15983
2010;12;2;11;-62
2010;31;2;5;-12676
2010;27;1;21;11118
2010;16;1;18;119
2010;35;2;21;-726735
2010;11;2;19;-5623
2010;53;1;18;2850
2010;13;1;5;18054
2010;41;2;11;-52518
2010;22;1;5;36
2010;51;2;19;-17744
2010;26;1;15;105855
2010;16;1;20;1171
2010;15;2;7;-11972
2010;53;1;12;47
2010;32;1;16;84492
2010;41;1;7;44027
2010;42;1;23;18824
2010;11;2;13;-10238
2010;13;2;8;-1405
2010;23;1;2;7689
2010;31;1;6;23560
2010;22;2;8;-210
2010;15;1;11;2096
2010;43;2;21;-148452
2010;13;1;13;6677
2010;28;2;9;-266
2010;51;1;6;314
2010;32;2;25;-37399
2010;22;1;13;5045
2010;12;1;23;392
2010;25;1;15;24539
2010;29;1;7;3504
2010;23;1;18;1544
2010;23;1;12;18590
2010;32;1;4;12175
2010;11;1;8;356
2010;24;1;22;3918
2010;29;2;11;-8457
2010;14;2;24;-4
2010;24;1;1;1874
2010;11;2;5;-60
2010;28;1;17;2950
2010;53;1;2;1280
2010;31;2;19;-228283
2010;53;1;11;601
2010;33;1;6;17148
2010;21;2;6;-102
2010;41;2;18;-4764
2010;12;2;20;-738
2010;32;1;1;3772
2010;50;1;6;277
2010;41;2;12;-1802
2010;17;2;19;-3348
2010;43;2;15;-110039
2010;29;2;2;-6141
2010;24;2;25;-11251
2010;15;1;12;154
2010;35;2;24;-49219
2010;53;2;7;-1015
2010;24;1;4;611
2010;26;1;21;52060
2010;28;1;10;954
2010;52;2;24;-880
2010;15;1;18;1374
2010;28;2;14;-256
2010;32;1;22;12014
2010;27;1;24;31
2010;21;1;19;13832
2010;15;1;2;4628
2010;50;2;19;-14145
2010;23;1;11;28381
2010;33;2;19;-255116
2010;28;2;3;-972
2010;16;2;23;-716
2010;17;1;6;40
2010;29;2;18;-1556
2010;23;2;7;-2551
2010;25;1;21;14368
2010;42;2;20;-37150
2010;41;2;2;-12791
2010;24;1;16;39679
2010;29;2;12;-11286
2010;52;2;8;-3856
2010;41;2;16;-275541
2010;27;1;8;280
2010;24;1;2;4614
2010;42;1;17;41723
2010;32;1;11;9893
2010;53;1;1;184
2010;35;2;8;-50879
2010;50;1;15;25955
2010;29;2;4;-8179
2010;21;2;15;-44884
2010;16;1;14;409
2010;42;2;9;-12571
2010;16;2;10;-41
2010;33;1;15;188406
2010;53;1;22;11709
2010;35;1;5;50792
2010;15;1;16;67292
2010;43;2;6;-14725
2010;52;1;5;828
2010;29;1;25;88016
2010;31;1;21;257238
2010;27;2;5;-14
2010;32;2;7;-4609
2010;12;2;9;-117
2010;51;1;21;30899
2010;28;1;23;3873
2010;16;1;3;39
2010;41;2;4;-22362
2010;23;1;1;1011
2010;41;1;25;60076
2010;23;1;22;7660
2010;15;2;25;-28444
2010;29;2;16;-118559
2010;35;1;13;293111
2010;24;1;12;494
2010;17;1;15;17831
2010;24;1;18;529
2010;12;1;17;1148
2010;52;1;13;73452
2010;15;1;4;716
2010;27;2;13;-54298
2010;43;1;19;136343
2010;50;1;21;24305
2010;21;2;21;-13405
2010;13;2;24;-510
2010;53;1;16;76782
2010;32;1;12;770
2010;33;1;21;276713
2010;22;2;24;-42
2010;28;2;20;-2608
2010;23;1;4;2556
2010;15;1;22;6901
2010;41;2;1;-1890
2010;32;1;18;1850
2010;31;1;15;381440
2010;23;2;25;-13760
2010;41;2;22;-29104
2010;15;1;1;3927
2010;25;2;19;-6648
2010;14;1;13;497
2010;42;2;3;-25319
2010;12;1;10;39
2010;12;2;14;-149
2010;26;1;6;3306
2010;53;1;4;430
2010;23;1;16;83870
2010;29;2;22;-13527
2010;17;1;21;6437
2010;53;2;25;-4209
2010;12;2;3;-89
2010;42;1;10;27020
2010;16;1;9;35
2010;42;2;14;-4744
2010;24;2;7;-620
2010;14;2;8;-56
2010;25;1;6;22
2010;51;1;15;39752
2010;14;1;5;6
2010;32;1;2;10270
2010;16;2;17;-1165
2010;11;1;24;1100
2010;26;2;19;-72253
2010;24;1;11;9738
2010;29;2;1;-2016
2010;15;1;3;3732
2010;25;1;8;1366
2010;28;2;2;-1416
2010;42;2;1;-2175
2010;51;1;24;161
2010;11;1;15;50688
2010;53;2;17;-9766
2010;16;2;25;-414
2010;42;2;22;-14705
2010;26;2;13;-61103
2010;53;1;9;1688
2010;29;2;14;-3017
2010;16;1;4;5
2010;41;2;3;-24161
2010;14;2;6;-3
2010;25;2;5;-88
2010;29;1;10;7656
2010;12;2;22;-559
2010;23;2;17;-12168
2010;24;2;23;-4769
2010;41;1;10;26859
2010;26;1;8;3168
2010;41;2;14;-4070
2010;29;2;3;-5504
2010;15;2;10;-920
2010;26;2;5;-1209
2010;23;1;9;3444
2010;31;1;24;8996
2010;15;1;14;2422
2010;28;2;18;-221
2010;28;2;12;-1043
2010;13;2;15;-19774
2010;12;2;1;-101
2010;32;1;20;21341
2010;16;1;16;8295
2010;25;2;13;-10607
2010;14;1;19;531
2010;22;2;15;-28959
2010;17;1;24;124
2010;42;2;16;-185753
2010;41;1;17;51386
2010;24;1;20;4328
2010;15;1;9;1048
2010;23;2;10;-3993
2010;23;1;14;1744
2010;52;1;19;50751
2010;15;2;17;-11273
2010;41;2;9;-11803
2010;27;2;19;-5246
2010;43;1;13;83428
2010;12;2;4;-14
2010;32;2;23;-7485
2010;53;1;3;1098
2010;11;1;21;11995
2010;35;1;19;1129807
2010;12;1;25;1583
2010;28;1;7;827
2010;42;2;4;-19288
2010;29;2;9;-2917
2010;50;1;24;296
2010;13;2;21;-19844
2010;53;1;14;1824
2010;21;2;24;-147
2010;33;1;24;4452
2010;43;2;8;-12704
2010;53;2;10;-799
2010;16;1;22;467
2010;22;2;21;-7850
2010;42;1;25;49620
2010;27;1;6;75
2010;12;2;16;-7791
2010;16;1;1;360
2010;52;2;6;-2172
2010;28;2;11;-1811
2010;43;1;5;9005
2010;35;2;6;-49275
2010;23;1;3;6727
2010;29;1;17;24699
2010;28;2;5;-72
2010;15;2;21;-25928
2010;43;1;11;20862
2010;26;2;18;-1138
2010;31;2;16;-370223
2010;21;1;22;3433
2010;26;2;12;-442
2010;50;2;22;-4354
2010;16;2;24;-7
2010;11;1;17;7255
2010;53;2;15;-45221
2010;33;2;22;-40806
2010;50;2;1;-546
2010;51;1;25;78805
2010;32;2;6;-503
2010;21;1;1;570
2010;25;2;2;-1865
2010;33;2;1;-3309
2010;11;2;9;-832
2010;43;2;7;-24136
2010;51;2;4;-1151
2010;28;1;8;625
2010;41;1;21;159710
2010;28;2;13;-5269
2010;31;2;4;-19188
2010;17;2;22;-1148
2010;13;1;9;1734
2010;25;2;12;-3038
2010;22;1;9;266
2010;31;1;25;270629
2010;25;2;18;-309
2010;23;2;15;-62108
2010;29;1;21;81502
2010;14;1;20;431
2010;35;2;23;-101216
2010;32;1;19;41858
2010;26;2;2;-6769
2010;27;1;23;2478
2010;13;2;17;-7144
2010;17;2;1;-498
2010;51;2;16;-76501
2010;52;2;23;-11324
2010;22;2;17;-4077
2010;43;1;18;6206
2010;12;1;24;258
2010;26;2;11;-8562
2010;24;1;19;18002
2010;41;1;15;142595
2010;31;2;1;-11078
2010;43;1;12;86702
2010;35;1;20;270894
2010;26;1;7;2446
2010;15;2;15;-49318
2010;14;2;23;-565
2010;17;2;4;-60
2010;31;2;22;-36954
2010;22;1;14;512
2010;50;2;16;-47638
2010;21;1;16;36518
2010;27;2;20;-2507
2010;13;2;10;-4951
2010;13;1;14;1261
2010;53;2;21;-60912
2010;17;1;25;8893
2010;33;2;16;-322714
2010;22;2;10;-647
2010;11;2;3;-796
2010;52;1;20;29605
2010;24;2;6;-95
2010;11;2;14;-754
2010;13;1;3;4270
2010;25;2;11;-3269
2010;51;2;22;-4510
2010;22;1;3;622
2010;11;1;10;467
2010;17;2;16;-13948
2010;33;1;25;11865
2010;42;1;24;12402
2010;50;1;25;44508
2010;51;2;1;-1428
2010;21;2;25;-19820
2010;33;2;4;-8506
2010;23;2;21;-49337
2010;25;1;7;868
2010;50;2;4;-1225
2010;29;1;15;155487
2010;21;1;4;706
2010;43;1;2;11630
2010;14;1;11;22
2010;29;1;24;2360
2010;50;2;9;-1478
2010;42;1;15;92111
2010;21;1;9;723
2010;33;2;9;-6125
2010;24;1;5;149
2010;11;2;1;-449
2010;21;2;17;-7066
2010;51;2;14;-1301
2010;50;1;17;6448
2010;52;1;2;8738
2010;14;2;7;-339
2010;11;2;22;-1929
2010;51;1;10;2678
2010;24;2;8;-561
2010;26;1;23;8909
2010;27;2;2;-532
2010;33;1;17;53077
2010;35;1;2;47089
2010;31;2;3;-54241
2010;35;1;18;47311
2010;13;1;22;2379
2010;17;2;9;-315
2010;52;1;12;855
2010;51;2;3;-2878
2010;16;2;21;-2561
2010;22;1;22;2130
2010;27;2;12;-34
2010;15;2;24;-147
2010;27;2;18;-210
2010;31;2;14;-5572
2010;31;1;10;32218
2010;52;1;18;2585
2010;35;1;12;54098
2010;24;1;13;10047
2010;43;1;20;53599
2010;41;1;24;3687
2010;17;1;17;3083
2010;12;1;15;7043
2010;25;1;23;3938
2010;13;1;1;291
2010;22;1;1;280
2010;14;1;18;122
2010;50;2;3;-2536
2010;21;1;3;2071
2010;33;2;3;-17784
2010;11;2;16;-33922
2010;28;2;19;-8069
2010;31;1;17;73157
2010;43;2;23;-22138
2010;23;2;24;-1019
2010;22;1;4;209
2010;31;2;9;-12236
2010;13;1;4;7322
2010;25;2;20;-2793
2010;17;1;10;307
2010;22;2;25;-5323
2010;42;1;21;134668
2010;32;1;13;16927
2010;17;2;14;-764
2010;13;2;25;-1929
2010;35;1;11;150321
2010;11;2;4;-684
2010;32;2;8;-1884
2010;17;2;3;-242
2010;27;2;11;-396
2010;12;1;21;2636
2010;11;1;25;6505
2010;52;1;11;15557
2010;28;1;6;208
2010;51;2;9;-2047
2010;50;1;10;1997
2010;13;1;16;32240
2010;21;2;10;-1394
2010;33;2;14;-7400
2010;21;1;14;1186
2010;33;1;10;21179
2010;35;2;7;-40134
2010;26;2;20;-13937
2010;16;2;15;-3213
2010;53;2;24;-725
2010;51;1;17;14070
2010;22;1;16;21575
2010;50;2;14;-425
2010;52;2;7;-4798
2010;14;1;2;192
2010;32;1;5;692
2010;27;1;7;253
2010;24;1;6;178
2010;11;1;14;957
2010;25;1;11;3849
2010;13;2;3;-3233
2010;22;2;3;-441
2010;11;2;10;-445
2010;51;1;22;5228
2010;17;1;16;15519
2010;33;2;25;-13426
2010;42;2;24;-12804
2010;51;1;1;1414
2010;50;2;25;-45616
2010;21;1;25;20867
2010;33;1;4;10927
2010;23;1;21;60167
2010;50;1;4;1666
2010;25;2;7;-745
2010;43;2;2;-9840
2010;29;2;15;-135002
2010;21;2;4;-637
2010;12;2;24;-182
2010;43;2;18;-4386
2010;26;1;11;10186
2010;24;2;19;-17133
2010;41;2;15;-124998
2010;43;2;12;-78339
2010;31;1;1;15273
2010;35;2;20;-229739
2010;26;2;7;-1824
2010;15;1;15;53784
2010;14;1;23;630
2010;17;1;4;46
2010;31;1;22;44994
2010;22;2;14;-392
2010;50;1;16;52579
2010;13;1;10;5705
2010;21;2;16;-29277
2010;27;1;20;3132
2010;17;2;25;-8566
2010;33;1;16;362372
2010;13;2;14;-1218
2010;53;1;21;66918
2010;22;1;10;753
2010;11;1;3;955
2010;52;2;20;-26555
2010;31;1;4;23310
2010;28;1;13;6401
2010;13;2;9;-1570
2010;17;1;22;1358
2010;25;1;12;5208
2010;22;2;9;-324
2010;25;1;18;536
2010;31;2;25;-269146
2010;23;1;15;76049
2010;29;2;21;-74649
2010;14;2;20;-342
2010;35;1;23;115675
2010;32;2;19;-36062
2010;17;1;1;621
2010;26;1;2;8223
2010;27;2;23;-2192
2010;13;1;17;7887
2010;22;1;17;5379
2010;51;1;16;82576
2010;52;1;23;13510
2010;28;1;5;89
2010;15;1;21;29754
2010;43;2;11;-18115
2010;26;1;18;1655
2010;31;1;16;417404
2010;21;2;22;-2801
2010;50;1;22;5050
2010;26;1;12;722
2010;16;1;24;4
2010;11;2;17;-6476
2010;53;1;15;45800
2010;33;1;22;49076
2010;51;2;25;-77180
2010;32;1;6;608
2010;50;1;1;696
2010;21;2;1;-342
2010;25;1;2;2503
2010;33;1;1;4737
2010;11;1;9;909
2010;43;1;7;27512
2010;28;2;8;-500
2010;51;1;4;1286
2010;41;2;21;-148526
2010;35;2;11;-136234
2010;11;1;4;2168
2010;32;1;8;2001
2010;17;1;3;258
2010;27;1;11;187
2010;11;2;25;-6465
2010;12;2;21;-2114
2010;28;2;6;-160
2010;51;1;9;2596
2010;52;2;11;-13682
2010;50;2;10;-1727
2010;21;1;10;1369
2010;33;1;14;12542
2010;13;2;16;-29778
2010;35;1;7;47072
2010;26;1;20;16696
2010;16;1;15;3583
2010;53;1;24;675
2010;21;2;14;-1154
2010;33;2;10;-17207
2010;22;2;16;-16281
2010;50;1;14;628
2010;51;2;17;-12984
2010;52;1;7;5467
2010;14;2;2;-195
2010;32;2;5;-547
2010;27;2;7;-187
2010;14;2;18;-43
2010;50;1;3;3147
2010;21;2;3;-1972
2010;33;1;3;23293
2010;11;1;16;36522
2010;28;1;19;8843
2010;31;2;17;-63188
2010;14;2;12;-1
2010;43;1;23;24550
2010;22;2;4;-120
2010;23;1;24;1892
2010;31;1;9;14079
2010;13;2;4;-4682
2010;25;1;20;3722
2010;17;2;10;-244
2010;22;1;25;5595
2010;42;2;21;-125582
2010;32;2;13;-16111
2010;13;1;25;2119
2010;17;1;14;697
2010;17;1;9;329
2010;52;2;12;-848
2010;35;2;18;-30759
2010;13;2;22;-2134
2010;16;1;21;2613
2010;22;2;22;-1733
2010;27;1;12;55
2010;51;1;3;3177
2010;15;1;24;118
2010;31;1;14;5822
2010;27;1;18;385
2010;31;2;10;-28855
2010;35;2;12;-49642
2010;24;2;13;-9935
2010;52;2;18;-1623
2010;41;2;24;-3610
2010;43;2;20;-46196
2010;25;2;23;-3088
2010;13;2;1;-138
2010;17;2;17;-2938
2010;12;2;15;-7162
2010;22;2;1;-332
2010;14;2;11;-12
2010;29;2;24;-2178
2010;50;1;9;1480
2010;21;2;9;-667
2010;42;2;15;-85148
2010;33;1;9;7546
2010;24;2;5;-69
2010;11;1;1;599
2010;21;1;17;8775
2010;50;2;17;-5803
2010;52;2;2;-7543
2010;51;1;14;1729
2010;51;2;10;-2402
2010;14;1;7;307
2010;11;1;22;2280
2010;26;2;23;-7487
2010;27;1;2;549
2010;33;2;17;-46632
2010;24;1;8;601
2010;35;2;2;-40577
2010;31;1;3;67883
2010;53;2;4;-289
2010;23;2;16;-68367
2010;29;1;22;16982
2010;53;1;25;4206
2010;17;2;21;-5452
2010;42;2;10;-23723
2010;12;1;3;70
2010;24;1;7;779
2010;16;2;9;-29
2010;42;1;14;5116
2010;14;1;8;74
2010;25;2;6;-16
2010;51;2;15;-37603
2010;16;1;17;1378
2010;11;2;24;-661
2010;14;2;5;-10
2010;32;2;2;-8782
2010;26;1;19;88223
2010;24;2;11;-7039
2010;29;1;1;3447
2010;50;2;21;-22973
2010;13;1;24;436
2010;21;1;21;16204
2010;33;2;21;-245701
2010;53;2;16;-70971
2010;32;2;12;-660
2010;28;1;20;3241
2010;23;2;4;-2104
2010;22;1;24;44
2010;41;1;1;2280
2010;32;2;18;-1202
2010;15;2;22;-5855
2010;31;2;15;-349674
2010;23;1;25;12209
2010;15;2;1;-1288
2010;41;1;22;32323
2010;25;1;19;8391
2010;14;2;13;-513
2010;12;2;10;-40
2010;42;1;3;32412
2010;12;1;14;143
2010;26;2;6;-1576
2010;12;1;9;136
2010;28;2;23;-3122
2010;16;2;3;-27
2010;51;2;21;-30134
2010;41;1;4;24952
2010;23;2;1;-821
2010;41;2;25;-62285
2010;23;2;22;-5887
2010;15;1;25;29563
2010;35;2;13;-276831
2010;24;2;12;-397
2010;29;1;16;133922
2010;52;2;13;-67632
2010;17;2;15;-16214
2010;24;2;18;-424
2010;12;2;17;-1056
2010;27;1;13;49331
2010;43;2;19;-117918
2010;15;2;4;-724
2010;52;1;8;4023
2010;41;1;16;306848
2010;24;2;2;-3625
2010;27;2;8;-240
2010;32;2;11;-9631
2010;42;2;17;-36759
2010;53;2;1;-205
2010;35;1;8;59562
2010;50;2;15;-24543
2010;16;2;14;-474
2010;42;1;9;13258
2010;29;1;4;9002
2010;21;1;15;51952
2010;33;2;15;-176752
2010;16;1;10;22
2010;35;2;5;-40737
2010;53;2;22;-10404
2010;52;2;5;-701
2010;15;2;16;-58424
2010;43;1;6;21694
2010;29;2;25;-84144
2010;31;2;21;-228062
2010;27;1;5;17
2010;32;1;7;5049
2010;28;2;7;-621
